EXECUTION_TIMESTAMP,PRICE_NOTATION,ROUNDED_NOTIONAL_AMOUNT_1,Payment,EXCEEDS_ROUNDED_NOTIONAL_AMOUNT,CANCEL,CORRECT,NEW,Number_of_observations,CANCEL_ONLY,CORRECT_ONLY,NEW_ONLY
2016-11-04,102.73533264367816,15624712.64367816,160741.18930574713,0,1,1,85.0,87,0,1,84.0
2016-11-05,,,,0,0,0,0.0,0,0,0,0.0
2016-11-06,,,,0,0,0,0.0,0,0,0,0.0
2016-11-07,103.59861868131873,13684945.054945055,142577.46633846156,1,2,1,88.0,91,1,1,86.0
2016-11-08,103.9135631428572,17891142.85714286,185948.83781428568,4,0,0,70.0,70,0,0,70.0
2016-11-09,103.72391654676257,24386079.136690646,253268.36002877698,6,2,1,136.0,139,1,1,134.0
2016-11-10,102.17659047619043,21855317.46031746,224817.67078571426,4,3,0,123.0,126,3,0,120.0
2016-11-11,,,,0,0,0,0.0,0,0,0,0.0
2016-11-12,,,,0,0,0,0.0,0,0,0,0.0
2016-11-13,,,,0,0,0,0.0,0,0,0,0.0
2016-11-14,102.87765190909091,17383772.727272727,179351.19098181816,2,3,1,106.0,110,2,1,103.0
2016-11-15,103.37151546666668,17946666.666666668,185661.95146666665,1,2,1,72.0,75,1,1,70.0
2016-11-16,103.54637901234565,18915679.01234568,195950.92856790122,3,6,1,74.0,81,5,1,68.0
2016-11-17,103.31264107142859,23939285.714285713,247683.77053571425,2,0,0,56.0,56,0,0,56.0
2016-11-18,103.42575618181823,15021818.181818182,155684.69720000002,2,1,0,54.0,55,1,0,53.0
2016-11-19,,,,0,0,0,0.0,0,0,0,0.0
2016-11-20,,,,0,0,0,0.0,0,0,0,0.0
2016-11-21,103.45772340425533,18372340.425531916,188311.5110638298,3,1,1,45.0,47,0,1,44.0
2016-11-22,104.30040775862074,15550862.068965517,162180.29337068964,3,10,3,103.0,116,7,3,93.0
2016-11-23,104.26932303571434,20625000.0,215120.74482142855,1,1,0,55.0,56,1,0,54.0
2016-11-24,,,,0,0,0,0.0,0,0,0,0.0
2016-11-25,104.62738363636366,10636363.636363637,111267.4390909091,0,0,0,11.0,11,0,0,11.0
2016-11-26,,,,0,0,0,0.0,0,0,0,0.0
2016-11-27,,,,0,0,0,0.0,0,0,0,0.0
2016-11-28,104.60084793650796,13295238.095238095,139032.79052380953,1,0,0,63.0,63,0,0,63.0
2016-11-29,104.56073191489364,18595106.382978722,195627.62192553194,0,1,1,45.0,47,0,1,44.0
2016-11-30,104.89003780487806,18279268.292682927,191723.8757621951,3,1,0,81.0,82,1,0,80.0
2016-12-01,104.90684086021501,17861720.430107526,187311.8781075269,2,3,0,90.0,93,3,0,87.0
2016-12-02,104.78432352941176,15857647.05882353,166230.865,1,0,0,51.0,51,0,0,51.0
2016-12-03,,,,0,0,0,0.0,0,0,0,0.0
2016-12-04,,,,0,0,0,0.0,0,0,0,0.0
2016-12-05,104.8620753846154,16236923.076923076,170676.77923076923,0,2,0,63.0,65,2,0,61.0
2016-12-06,102.93698636363638,32254431.818181816,326283.17383977276,8,3,1,84.0,88,2,1,81.0
2016-12-07,105.77414281553406,20211650.485436894,214492.45108737866,5,5,0,98.0,103,5,0,93.0
2016-12-08,105.43241246575342,21698904.10958904,230564.35282191788,5,1,1,71.0,73,0,1,70.0
2016-12-09,106.08077837837838,20307702.7027027,215569.4559391892,1,3,0,71.0,74,3,0,68.0
2016-12-10,,,,0,0,0,0.0,0,0,0,0.0
2016-12-11,,,,0,0,0,0.0,0,0,0,0.0
2016-12-12,106.03834467741933,29212258.06451613,309666.5227754839,6,3,1,58.0,62,2,1,55.0
2016-12-13,106.22319999999998,14297857.142857144,151733.53786428567,1,4,0,66.0,70,4,0,62.0
2016-12-14,105.87329550561797,17650112.35955056,186348.19185393257,2,2,1,86.0,89,1,1,84.0
2016-12-15,105.29994676056339,17036760.563380282,180058.8405492958,1,1,0,70.0,71,1,0,69.0
2016-12-16,105.43138444444446,16424444.444444444,174021.17977777778,0,0,0,45.0,45,0,0,45.0
2016-12-17,,,,0,0,0,0.0,0,0,0,0.0
2016-12-18,,,,0,0,0,0.0,0,0,0,0.0
2016-12-19,105.72942258064514,12756451.612903226,135235.2637096774,0,0,0,31.0,31,0,0,31.0
2016-12-20,105.83307142857137,15554761.904761905,164967.05809523808,1,1,0,41.0,42,1,0,40.0
2016-12-21,105.75683421052634,21526315.789473683,227233.71315789473,2,1,0,37.0,38,1,0,36.0
2016-12-22,105.91863793103448,16646896.551724138,174739.13137931033,1,1,0,28.0,29,1,0,27.0
2016-12-23,106.25764444444445,9214444.444444444,97900.07222222222,0,0,0,9.0,9,0,0,9.0
2016-12-24,,,,0,0,0,0.0,0,0,0,0.0
2016-12-25,,,,0,0,0,0.0,0,0,0,0.0
2016-12-26,,,,0,0,0,0.0,0,0,0,0.0
2016-12-27,106.27385214285712,9700000.0,103088.99007142858,0,0,0,14.0,14,0,0,14.0
2016-12-28,106.0115857894737,8746842.105263159,92737.84507210525,0,0,0,19.0,19,0,0,19.0
2016-12-29,105.82101499999999,17120000.0,182330.8875,0,2,2,16.0,20,0,2,14.0
2016-12-30,106.21679999999999,28467500.0,305497.97895,4,3,3,14.0,20,0,3,11.0
2016-12-31,,,,0,0,0,0.0,0,0,0,0.0
2017-01-01,,,,0,0,0,0.0,0,0,0,0.0
2017-01-02,,,,0,0,0,0.0,0,0,0,0.0
2017-01-03,106.4987766666667,16475166.666666666,175453.26433333333,0,1,0,59.0,60,1,0,58.0
2017-01-04,106.2583012121212,25897727.272727273,275155.8351590909,1,7,3,56.0,66,4,3,49.0
2017-01-05,106.37418512499997,28076000.0,298900.0760125,5,2,2,76.0,80,0,2,74.0
2017-01-06,106.44141602941178,21220294.11764706,226127.39186764706,2,4,2,62.0,68,2,2,58.0
2017-01-07,,,,0,0,0,0.0,0,0,0,0.0
2017-01-08,,,,0,0,0,0.0,0,0,0,0.0
2017-01-09,106.26004523809529,15048571.42857143,160431.8114095238,1,1,0,41.0,42,1,0,40.0
2017-01-10,106.31875117647058,22258970.588235293,237029.09544117647,2,0,0,68.0,68,0,0,68.0
2017-01-11,106.34606582278481,16885443.03797468,179608.82350632912,1,2,1,76.0,79,1,1,74.0
2017-01-12,105.94066938775511,15481632.653061224,164404.78020408162,1,2,1,46.0,49,1,1,44.0
2017-01-13,105.60181860465119,16850697.674418606,177010.74804651164,1,2,0,41.0,43,2,0,39.0
2017-01-14,,,,0,0,0,0.0,0,0,0,0.0
2017-01-15,,,,0,0,0,0.0,0,0,0,0.0
2017-01-16,,,,0,0,0,0.0,0,0,0,0.0
2017-01-17,102.46528746268652,19387462.686567165,202549.0347104478,4,7,3,57.0,67,4,3,50.0
2017-01-18,106.35731666666665,24461037.037037037,260435.6324611111,4,0,0,54.0,54,0,0,54.0
2017-01-19,106.22154048192772,15056626.506024096,160225.89809638556,0,3,2,78.0,83,1,2,75.0
2017-01-20,105.72170200000001,9664000.0,102745.1323,0,0,0,30.0,30,0,0,30.0
2017-01-21,,,,0,0,0,0.0,0,0,0,0.0
2017-01-22,,,,0,0,0,0.0,0,0,0,0.0
2017-01-23,106.21286128205126,11276923.076923076,119765.45589743591,0,0,0,39.0,39,0,0,39.0
2017-01-24,106.11135725490196,11470588.235294119,121953.16376470588,0,0,0,51.0,51,0,0,51.0
2017-01-25,106.22892112903224,14052096.774193548,149816.29191935487,0,4,0,58.0,62,4,0,54.0
2017-01-26,105.05811746031742,11995555.555555556,128000.06986507936,0,5,0,58.0,63,5,0,53.0
2017-01-27,106.66563333333335,17032777.777777776,181661.41450000004,0,0,0,18.0,18,0,0,18.0
2017-01-28,,,,0,0,0,0.0,0,0,0,0.0
2017-01-29,,,,0,0,0,0.0,0,0,0,0.0
2017-01-30,106.41522539682532,14334920.634920634,152536.3411111111,2,1,0,62.0,63,1,0,61.0
2017-01-31,104.61671726027396,18028630.1369863,187739.8188123288,1,5,2,66.0,73,3,2,61.0
2017-02-01,106.3539486567165,11907761.19402985,126653.39270447759,0,1,0,66.0,67,1,0,65.0
2017-02-02,106.14418851851849,17455555.555555556,185190.9403703704,2,1,1,52.0,54,0,1,51.0
2017-02-03,106.9150253061225,12184489.795918368,129586.5879387755,0,2,0,47.0,49,2,0,45.0
2017-02-04,,,,0,0,0,0.0,0,0,0,0.0
2017-02-05,,,,0,0,0,0.0,0,0,0,0.0
2017-02-06,107.32989205128207,20256410.256410256,217430.91076923074,4,0,0,39.0,39,0,0,39.0
2017-02-07,107.34936209302323,16668604.65116279,178868.43793023255,0,0,0,43.0,43,0,0,43.0
2017-02-08,107.15233033898306,21434576.27118644,229772.1978305085,2,2,0,57.0,59,2,0,55.0
2017-02-09,107.39089677419359,10008064.516129032,107485.97983870968,0,0,0,62.0,62,0,0,62.0
2017-02-10,107.27481666666667,20084722.222222224,214391.50715277778,1,0,0,36.0,36,0,0,36.0
2017-02-11,,,,0,0,0,0.0,0,0,0,0.0
2017-02-12,,,,0,0,0,0.0,0,0,0,0.0
2017-02-13,106.97075723404255,32782978.723404255,351448.08814893616,5,5,0,42.0,47,5,0,37.0
2017-02-14,107.4333491525424,15634067.79661017,167786.4036016949,0,0,0,59.0,59,0,0,59.0
2017-02-15,107.56286428571433,16725357.142857144,179900.53714285712,2,1,0,83.0,84,1,0,82.0
2017-02-16,107.44005833333328,22010416.666666668,235915.50958333336,2,1,0,47.0,48,1,0,46.0
2017-02-17,107.22491276595746,16478510.638297873,175867.07641489364,1,1,0,46.0,47,1,0,45.0
2017-02-18,,,,0,0,0,0.0,0,0,0,0.0
2017-02-19,,,,0,0,0,0.0,0,0,0,0.0
2017-02-20,,,,0,0,0,0.0,0,0,0,0.0
2017-02-21,107.66308749999997,17569166.666666668,189176.29299999998,0,4,2,42.0,48,2,2,38.0
2017-02-22,107.48006060606059,20933333.333333332,223953.21363636365,1,0,0,33.0,33,0,0,33.0
2017-02-23,107.72471612903227,30343064.51612903,326319.6133225807,8,1,0,61.0,62,1,0,60.0
2017-02-24,107.56270512195123,12884878.048780488,138589.67500000002,1,3,1,37.0,41,2,1,34.0
2017-02-25,,,,0,0,0,0.0,0,0,0,0.0
2017-02-26,,,,0,0,0,0.0,0,0,0,0.0
2017-02-27,107.28333636363638,11254545.454545455,119084.25545454545,0,0,0,33.0,33,0,0,33.0
2017-02-28,107.369609375,13940625.0,149403.06787499998,0,1,0,31.0,32,1,0,30.0
2017-03-01,107.8278640983606,18065573.770491805,194742.70267213116,1,2,1,58.0,61,1,1,56.0
2017-03-02,108.0742607692308,16975576.923076924,183498.1113269231,2,2,2,48.0,52,0,2,46.0
2017-03-03,107.7571806451613,14550000.0,156315.15758064514,0,9,1,52.0,62,8,1,43.0
2017-03-04,,,,0,0,0,0.0,0,0,0,0.0
2017-03-05,,,,0,0,0,0.0,0,0,0,0.0
2017-03-06,107.77321796610177,21694915.254237287,233377.51710169495,4,4,1,54.0,59,3,1,50.0
2017-03-07,107.48725111111119,16820296.296296295,180855.25696296297,0,16,6,113.0,135,10,6,97.0
2017-03-08,107.04492134831465,22208988.764044944,238061.89415730338,4,1,0,88.0,89,1,0,87.0
2017-03-09,106.85807115384623,20054134.615384616,214271.68490384612,4,4,1,99.0,104,3,1,95.0
2017-03-10,107.04149512195121,21469268.292682927,229446.6737317073,2,2,0,80.0,82,2,0,78.0
2017-03-11,,,,0,0,0,0.0,0,0,0,0.0
2017-03-12,,,,0,0,0,0.0,0,0,0,0.0
2017-03-13,106.56353555555557,18747777.777777776,200232.80611111116,1,1,0,44.0,45,1,0,43.0
2017-03-14,106.49328433734942,19468554.21686747,207255.04771084338,3,3,1,79.0,83,2,1,76.0
2017-03-15,106.68422933333335,16616083.333333334,176980.66302583335,4,3,1,116.0,120,2,1,113.0
2017-03-16,107.1225809859155,17739929.57746479,189919.40514084508,0,2,1,68.0,71,1,1,66.0
2017-03-17,106.96028387096774,15967741.935483871,170433.30419354836,1,0,0,31.0,31,0,0,31.0
2017-03-18,88.14666666666666,50000000.0,440733.3333333333,0,0,0,3.0,3,0,0,3.0
2017-03-19,,,,0,0,0,0.0,0,0,0,0.0
2017-03-20,107.3120035714285,17230535.714285713,184832.74,2,7,4,45.0,56,3,4,38.0
2017-03-21,106.49474154929574,25296056.33802817,267627.77898028167,1,1,0,70.0,71,1,0,69.0
2017-03-22,113.02053380952378,19470793.65079365,239194.3552380952,3,0,0,63.0,63,0,0,63.0
2017-03-23,105.86442098591547,17003802.816901408,180873.75642070425,1,5,3,63.0,71,2,3,58.0
2017-03-24,106.86656704545457,18511363.636363637,198343.17056818184,3,1,0,43.0,44,1,0,42.0
2017-03-25,,,,0,0,0,0.0,0,0,0,0.0
2017-03-26,,,,0,0,0,0.0,0,0,0,0.0
2017-03-27,106.58883629268288,38866487.80487805,414409.13513658533,43,24,4,177.0,205,20,4,153.0
2017-03-28,106.66377275590543,40965196.8503937,425899.5548440945,24,12,4,111.0,127,8,4,99.0
2017-03-29,107.0418952631579,28778618.42105263,308467.99232401303,22,5,3,144.0,152,2,3,139.0
2017-03-30,106.83235505617971,19723483.146067414,210535.79213483146,6,5,2,82.0,89,3,2,77.0
2017-03-31,106.90538026315797,22966052.63157895,246402.4457894737,7,8,5,63.0,76,3,5,55.0
2017-04-01,,,,0,0,0,0.0,0,0,0,0.0
2017-04-02,,,,0,0,0,0.0,0,0,0,0.0
2017-04-03,107.21585999999999,24277500.0,260903.49115384615,6,1,1,50.0,52,0,1,49.0
2017-04-04,107.49865277777783,20773703.703703705,223588.41851851853,2,24,11,73.0,108,13,11,49.0
2017-04-05,107.45466874999993,25732500.0,277290.2545625,4,1,0,79.0,80,1,0,78.0
2017-04-06,107.47481466666665,15759166.666666666,169407.98954166667,0,2,1,57.0,60,1,1,55.0
2017-04-07,107.59473101265827,15635569.620253164,168305.6290506329,0,10,9,60.0,79,1,9,50.0
2017-04-08,,,,0,0,0,0.0,0,0,0,0.0
2017-04-09,,,,0,0,0,0.0,0,0,0,0.0
2017-04-10,97.1645302325581,27595348.837209303,243609.0390232558,4,6,2,35.0,43,4,2,29.0
2017-04-11,107.17926199999997,18208000.0,195336.05400000003,1,2,2,46.0,50,0,2,44.0
2017-04-12,106.84146811594208,14074202.898550725,150505.1592753623,0,6,4,59.0,69,2,4,53.0
2017-04-13,106.69356179487181,16743589.743589744,178439.7454102564,1,2,1,36.0,39,1,1,34.0
2017-04-14,,,,0,0,0,0.0,0,0,0,0.0
2017-04-15,,,,0,0,0,0.0,0,0,0,0.0
2017-04-16,,,,0,0,0,0.0,0,0,0,0.0
2017-04-17,106.75730769230769,16333333.333333334,174761.24819230768,3,1,1,37.0,39,0,1,36.0
2017-04-18,106.55919433962268,15394339.62264151,164260.98981132076,0,2,1,50.0,53,1,1,48.0
2017-04-19,110.82375522388061,22992537.313432835,249441.6708955224,2,7,6,54.0,67,1,6,47.0
2017-04-20,106.57392373134331,24094477.6119403,257141.11396268656,4,1,0,66.0,67,1,0,65.0
2017-04-21,106.56533137254902,18923921.56862745,202227.42538823528,0,5,5,41.0,51,0,5,36.0
2017-04-22,,,,0,0,0,0.0,0,0,0,0.0
2017-04-23,,,,0,0,0,0.0,0,0,0,0.0
2017-04-24,107.26025175438592,18636842.10526316,200250.40789473685,1,3,3,51.0,57,0,3,48.0
2017-04-25,100.59142608695657,17283768.115942027,178557.82926811595,4,4,2,63.0,69,2,2,59.0
2017-04-26,107.68982678571423,19487678.57142857,209776.34495714286,2,2,0,54.0,56,2,0,52.0
2017-04-27,107.07471276595741,20405957.44680851,218928.18965957448,0,6,3,38.0,47,3,3,32.0
2017-04-28,106.85065625000003,18125000.0,192962.01239583336,2,2,0,46.0,48,2,0,44.0
2017-04-29,,,,0,0,0,0.0,0,0,0,0.0
2017-04-30,,,,0,0,0,0.0,0,0,0,0.0
2017-05-01,107.83616666666666,18583333.333333332,200540.78611111114,0,0,0,18.0,18,0,0,18.0
2017-05-02,107.83868,23127761.19402985,249506.42820059697,2,4,4,59.0,67,0,4,55.0
2017-05-03,107.79378958333335,11226944.444444444,121028.90938472222,0,10,6,56.0,72,4,6,46.0
2017-05-04,107.61822000000001,15235466.666666666,163946.84589066668,1,7,7,61.0,75,0,7,54.0
2017-05-05,83.66831430555551,7931666.666666667,79749.52351388888,0,14,5,53.0,72,9,5,39.0
2017-05-06,,,,0,0,0,0.0,0,0,0,0.0
2017-05-07,,,,0,0,0,0.0,0,0,0,0.0
2017-05-08,116.72892883720934,15182558.139534883,254566.53457720933,1,4,2,37.0,43,2,2,33.0
2017-05-09,107.77610707692308,14768000.0,159129.16354769227,0,11,9,45.0,65,2,9,34.0
2017-05-10,107.07620641025645,19685384.615384616,210863.39325641032,2,3,0,36.0,39,3,0,33.0
2017-05-11,107.69976463414633,14750000.0,158855.31931707318,0,7,5,29.0,41,2,5,22.0
2017-05-12,107.04111739130435,16369565.217391305,174928.0052173913,0,0,0,46.0,46,0,0,46.0
2017-05-13,,,,0,0,0,0.0,0,0,0,0.0
2017-05-14,,,,0,0,0,0.0,0,0,0,0.0
2017-05-15,107.72072016393435,18551147.540983606,199633.09421311476,0,7,4,50.0,61,3,4,43.0
2017-05-16,107.52631428571429,21914285.714285713,232903.15851428572,1,3,3,29.0,35,0,3,26.0
2017-05-17,107.15231774509803,20809313.725490198,222945.80849019607,3,3,2,97.0,102,1,2,94.0
2017-05-18,106.56873566265061,19068433.734939758,203622.73309156628,1,3,1,79.0,83,2,1,76.0
2017-05-19,107.89940520833335,17937500.0,195232.75520833334,0,3,1,44.0,48,2,1,41.0
2017-05-20,,,,0,0,0,0.0,0,0,0,0.0
2017-05-21,,,,0,0,0,0.0,0,0,0,0.0
2017-05-22,107.52526878787882,16295151.515151516,175220.63870303033,0,1,1,31.0,33,0,1,30.0
2017-05-23,107.58635187499999,13229375.0,142249.727525,0,5,1,42.0,48,4,1,37.0
2017-05-24,107.14056370370372,24222222.222222224,260358.141037037,0,0,0,27.0,27,0,0,27.0
2017-05-25,107.324070625,18474687.5,198332.92587500002,1,1,0,31.0,32,1,0,30.0
2017-05-26,107.54,30222222.222222224,325073.6,1,0,0,9.0,9,0,0,9.0
2017-05-27,,,,0,0,0,0.0,0,0,0,0.0
2017-05-28,,,,0,0,0,0.0,0,0,0,0.0
2017-05-29,,,,0,0,0,0.0,0,0,0,0.0
2017-05-30,107.51510319148935,16987234.04255319,182774.9639361702,1,4,4,39.0,47,0,4,35.0
2017-05-31,107.16096575342463,20602739.726027396,220057.19784931504,1,4,4,65.0,73,0,4,61.0
2017-06-01,107.42542781818173,11890909.090909092,126918.3292181818,0,7,7,41.0,55,0,7,34.0
2017-06-02,107.79009538461536,12846153.846153846,138474.40807692308,0,0,0,26.0,26,0,0,26.0
2017-06-03,,,,0,0,0,0.0,0,0,0,0.0
2017-06-04,,,,0,0,0,0.0,0,0,0,0.0
2017-06-05,107.21949545454545,24318181.818181816,256636.04090909092,1,1,1,20.0,22,0,1,19.0
2017-06-06,107.22378931818183,16220454.545454545,173000.78568181818,1,3,3,38.0,44,0,3,35.0
2017-06-07,106.84546333333326,15746851.851851853,168199.49204444446,2,8,7,39.0,54,1,7,31.0
2017-06-08,107.57378358490567,18011320.75471698,193815.65930188683,2,3,3,47.0,53,0,3,44.0
2017-06-09,107.62890473684213,22736842.10526316,244803.67736842105,0,0,0,38.0,38,0,0,38.0
2017-06-10,,,,0,0,0,0.0,0,0,0,0.0
2017-06-11,,,,0,0,0,0.0,0,0,0,0.0
2017-06-12,107.69361933333334,12033333.333333334,129589.57473333334,0,3,3,24.0,30,0,3,21.0
2017-06-13,107.78762562500002,15033333.333333334,162035.8615625,0,5,3,40.0,48,2,3,35.0
2017-06-14,107.7900525,12171250.0,131158.07749999998,0,11,10,59.0,80,1,10,48.0
2017-06-15,107.53273315068493,13241506.849315068,142390.61484246576,0,6,6,61.0,73,0,6,55.0
2017-06-16,107.3616081818182,14286363.636363637,153397.40613636366,0,3,3,38.0,44,0,3,35.0
2017-06-17,,,,0,0,0,0.0,0,0,0,0.0
2017-06-18,,,,0,0,0,0.0,0,0,0,0.0
2017-06-19,106.76761714285715,15657142.857142856,167552.3985714286,0,1,0,34.0,35,1,0,33.0
2017-06-20,106.99687298245617,20133157.89473684,215280.33482456143,0,3,1,53.0,57,2,1,50.0
2017-06-21,106.80284354166675,18041666.666666668,192697.14891666666,2,3,3,90.0,96,0,3,87.0
2017-06-22,106.74670666666668,17911111.111111112,191149.32231746035,1,6,3,54.0,63,3,3,48.0
2017-06-23,107.01836125000001,18691666.666666668,200041.99645833333,1,3,3,42.0,48,0,3,39.0
2017-06-24,,,,0,0,0,0.0,0,0,0,0.0
2017-06-25,,,,0,0,0,0.0,0,0,0,0.0
2017-06-26,107.21381409836063,13800000.0,148012.07593114756,0,4,3,54.0,61,1,3,50.0
2017-06-27,107.01706357142858,16330892.857142856,174798.26581821428,0,0,0,56.0,56,0,0,56.0
2017-06-28,106.81496153846157,13295384.615384616,142134.7543846154,0,7,5,53.0,65,2,5,46.0
2017-06-29,106.53891456896554,16383620.689655172,174594.02355172412,1,3,2,111.0,116,1,2,108.0
2017-06-30,101.417156,19634888.888888888,208482.68611111116,2,2,0,43.0,45,2,0,41.0
2017-07-01,,,,0,0,0,0.0,0,0,0,0.0
2017-07-02,,,,0,0,0,0.0,0,0,0,0.0
2017-07-03,107.09032175000002,7205000.0,77159.7131,0,6,6,28.0,40,0,6,22.0
2017-07-04,,,,0,0,0,0.0,0,0,0,0.0
2017-07-05,106.82189116666665,11069666.666666666,118264.89135666666,0,4,3,53.0,60,1,3,49.0
2017-07-06,106.47677747252743,16177252.747252747,172155.25420879122,1,6,3,82.0,91,3,3,76.0
2017-07-07,106.43146820512821,11220256.41025641,119392.31678589749,0,7,2,69.0,78,5,2,62.0
2017-07-08,,,,0,0,0,0.0,0,0,0,0.0
2017-07-09,,,,0,0,0,0.0,0,0,0,0.0
2017-07-10,106.51164078431368,14688431.37254902,156205.42067549017,0,0,0,51.0,51,0,0,51.0
2017-07-11,106.70763964285713,11903214.285714285,127020.66621428572,0,1,0,55.0,56,1,0,54.0
2017-07-12,106.5408964285714,14502142.857142856,154105.95767857143,1,1,0,55.0,56,1,0,54.0
2017-07-13,107.12264267857141,15588571.42857143,167221.7282857143,1,2,0,54.0,56,2,0,52.0
2017-07-14,107.42846926470587,16847794.11764706,181051.01782352937,1,2,2,64.0,68,0,2,62.0
2017-07-15,,,,0,0,0,0.0,0,0,0,0.0
2017-07-16,,,,0,0,0,0.0,0,0,0,0.0
2017-07-17,107.57309999999997,15512500.0,166878.4575397727,0,4,1,39.0,44,3,1,35.0
2017-07-18,107.56573923076924,17280153.846153848,185936.11603076925,1,4,4,57.0,65,0,4,53.0
2017-07-19,106.64059032258061,13421451.612903226,144023.23962580643,1,11,7,44.0,62,4,7,33.0
2017-07-20,107.6474666153846,16864153.846153848,181550.85130769236,1,6,4,55.0,65,2,4,49.0
2017-07-21,107.181125,24755000.0,264713.86375,2,1,0,19.0,20,1,0,18.0
2017-07-22,,,,0,0,0,0.0,0,0,0,0.0
2017-07-23,,,,0,0,0,0.0,0,0,0,0.0
2017-07-24,107.55674499999999,10338000.0,111167.26709333333,0,2,2,26.0,30,0,2,24.0
2017-07-25,107.72562171428571,11457428.57142857,123428.01922428573,0,2,2,31.0,35,0,2,29.0
2017-07-26,107.26456458333338,13375520.833333334,143839.09759375002,0,6,1,41.0,48,5,1,35.0
2017-07-27,107.10631819672133,12496393.44262295,133853.51404918032,1,0,0,61.0,61,0,0,61.0
2017-07-28,107.01273192307688,14373076.923076924,154065.56925,0,1,0,25.0,26,1,0,24.0
2017-07-29,,,,0,0,0,0.0,0,0,0,0.0
2017-07-30,,,,0,0,0,0.0,0,0,0,0.0
2017-07-31,106.85056162790694,21855581.395348836,235105.87261627908,2,4,1,38.0,43,3,1,34.0
2017-08-01,107.10478157894738,22340000.0,240127.1631578947,0,4,1,33.0,38,3,1,29.0
2017-08-02,107.57744843750001,21186093.75,228225.42309375,1,2,0,62.0,64,2,0,60.0
2017-08-03,107.67416666666665,14028571.42857143,151067.8285714286,0,3,0,39.0,42,3,0,36.0
2017-08-04,107.02552307692306,21924358.974358976,233212.8478974359,1,0,0,39.0,39,0,0,39.0
2017-08-05,,,,0,0,0,0.0,0,0,0,0.0
2017-08-06,,,,0,0,0,0.0,0,0,0,0.0
2017-08-07,107.25887222222225,19919444.444444444,214113.6519444445,2,0,0,36.0,36,0,0,36.0
2017-08-08,107.39563507692303,16617076.923076924,178513.1728,0,0,0,65.0,65,0,0,65.0
2017-08-09,106.72916794871796,17230769.230769232,184217.8608974359,1,0,0,78.0,78,0,0,78.0
2017-08-10,106.51838282608702,21697826.086956523,231254.51631739136,1,2,1,89.0,92,1,1,87.0
2017-08-11,106.40692432989687,17663917.525773197,188291.00113402063,2,0,0,97.0,97,0,0,97.0
2017-08-12,105.95,10000000.0,105950.0,0,0,0,1.0,1,0,0,1.0
2017-08-13,,,,0,0,0,0.0,0,0,0,0.0
2017-08-14,106.29933122448982,19783673.469387755,211061.38561224492,1,0,0,49.0,49,0,0,49.0
2017-08-15,103.04044456140348,21809649.12280702,231330.14931578946,1,2,0,55.0,57,2,0,53.0
2017-08-16,106.87746277777781,20003555.185185187,213901.9019768352,2,2,0,52.0,54,2,0,50.0
2017-08-17,106.49312117647057,13789897.05882353,146689.91809558822,0,1,0,67.0,68,1,0,66.0
2017-08-18,106.32912915789474,17952873.36842105,191083.42553293906,1,3,2,90.0,95,1,2,87.0
2017-08-19,,,,0,0,0,0.0,0,0,0,0.0
2017-08-20,,,,0,0,0,0.0,0,0,0,0.0
2017-08-21,106.47641404761904,19388809.523809522,206475.95418238096,2,0,0,42.0,42,0,0,42.0
2017-08-22,102.49545660000004,18640000.0,197789.00906000004,1,1,0,49.0,50,1,0,48.0
2017-08-23,106.55723289855062,26212173.913043477,279354.5084492754,5,7,5,57.0,69,2,5,50.0
2017-08-24,106.49811027027025,16108108.108108109,171958.12708108107,0,1,0,36.0,37,1,0,35.0
2017-08-25,106.65878000000001,17243750.0,184286.30225,1,1,1,39.0,40,0,1,38.0
2017-08-26,107.13,28333333.333333332,303935.8333333333,0,0,0,3.0,3,0,0,3.0
2017-08-27,,,,0,0,0,0.0,0,0,0,0.0
2017-08-28,106.91254583333334,17473333.333333332,186784.02558333334,0,0,0,12.0,12,0,0,12.0
2017-08-29,106.81480404255319,11412765.957446808,121892.77921276595,0,1,0,46.0,47,1,0,45.0
2017-08-30,107.03667901960789,14870588.235294119,159162.9953137255,0,1,1,49.0,51,0,1,48.0
2017-08-31,107.08487326086959,17870760.86956522,191614.6423461956,0,0,0,92.0,92,0,0,92.0
2017-09-01,107.02667068965516,17054137.931034483,182215.75900689655,0,0,0,29.0,29,0,0,29.0
2017-09-02,,,,0,0,0,0.0,0,0,0,0.0
2017-09-03,,,,0,0,0,0.0,0,0,0,0.0
2017-09-04,,,,0,0,0,0.0,0,0,0,0.0
2017-09-05,106.9064375,16588636.363636363,177137.7635227273,0,0,0,44.0,44,0,0,44.0
2017-09-06,106.95094702127658,29318297.872340426,313472.0589787234,3,3,1,43.0,47,2,1,40.0
2017-09-07,106.76615029411766,15890294.11764706,169217.4941617647,0,0,0,34.0,34,0,0,34.0
2017-09-08,106.69990957446812,19819148.936170213,211566.23212765958,0,1,1,45.0,47,0,1,44.0
2017-09-09,,,,0,0,0,0.0,0,0,0,0.0
2017-09-10,,,,0,0,0,0.0,0,0,0,0.0
2017-09-11,107.20150425531911,14053191.489361702,150651.49212765959,1,1,0,46.0,47,1,0,45.0
2017-09-12,107.19548565217389,20065217.391304348,215128.14695652173,1,0,0,46.0,46,0,0,46.0
2017-09-13,107.35711350000001,25200000.0,270372.5925,2,2,0,38.0,40,2,0,36.0
