EXECUTION_TIMESTAMP,PRICE_NOTATION,ROUNDED_NOTIONAL_AMOUNT_1,Payment,EXCEEDS_ROUNDED_NOTIONAL_AMOUNT,CANCEL,CORRECT,NEW,Number_of_observations,CANCEL_ONLY,CORRECT_ONLY,NEW_ONLY
2016-10-10,,,,0,0,0,0.0,0,0,0,0.0
2016-10-11,-0.3697467584205807,-0.22682714885152425,-0.24978993033299413,1,4,2,62.0,68,2,2,58.0
2016-10-12,-0.3841529408835186,0.3269236599208699,0.30843926197893273,0,1,0,40.0,41,1,0,39.0
2016-10-13,-0.3874778076624974,0.9420656934432123,0.9010322261397532,3,0,0,57.0,57,0,0,57.0
2016-10-14,-0.3654764313175872,-0.5511298833423569,-0.5784644146003295,1,3,0,54.0,57,3,0,51.0
2016-10-15,,,,0,0,0,0.0,0,0,0,0.0
2016-10-16,,,,0,0,0,0.0,0,0,0,0.0
2016-10-17,,,,0,0,0,0.0,0,0,0,0.0
2016-10-18,,,,0,0,0,0.0,0,0,0,0.0
2016-10-19,,,,0,0,0,0.0,0,0,0,0.0
2016-10-20,,,,0,0,0,0.0,0,0,0,0.0
2016-10-21,,,,0,0,0,0.0,0,0,0,0.0
2016-10-22,,,,0,0,0,0.0,0,0,0,0.0
2016-10-23,,,,0,0,0,0.0,0,0,0,0.0
2016-10-24,-0.214164155954397,1.2272786256424053,1.2206838138493694,2,0,0,27.0,27,0,0,27.0
2016-10-25,-0.3221964474579847,-1.2153164539004884,-1.2335268544789784,0,0,0,34.0,34,0,0,34.0
2016-10-26,-0.3295956466967088,-0.2776887912505695,-0.3000726451920112,3,2,2,48.0,52,0,2,46.0
2016-10-27,-0.36714360179311073,0.06087228809040258,0.03786113510504641,0,5,1,45.0,51,4,1,40.0
2016-10-28,-0.5103651752210165,0.025707669137315575,-0.015623889897546322,4,0,0,71.0,71,0,0,71.0
2016-10-29,,,,0,0,0,0.0,0,0,0,0.0
2016-10-30,,,,0,0,0,0.0,0,0,0,0.0
2016-10-31,-2.754646137701661,0.14896735332526068,-0.2923811469296328,1,5,0,50.0,55,5,0,45.0
2016-11-01,1.7575997561728098,-0.38079503119496844,-0.3125252700908495,4,1,1,94.0,96,0,1,93.0
2016-11-02,-0.7114683708624095,-0.14479981288431873,-0.20506040728363703,2,2,0,87.0,89,2,0,85.0
2016-11-03,-0.7025344259094973,-0.35151832375671793,-0.4053417048802701,0,1,0,97.0,98,1,0,96.0
2016-11-04,-0.8241171290651992,-0.7065440397990641,-0.7642297331164489,0,1,1,85.0,87,0,1,84.0
2016-11-05,,,,0,0,0,0.0,0,0,0,0.0
2016-11-06,,,,0,0,0,0.0,0,0,0,0.0
2016-11-07,-0.569836343031521,-1.0017885646633,-1.0267007593020983,1,2,1,88.0,91,1,1,86.0
2016-11-08,-0.47706949433345314,-0.36157945981586753,-0.39997195492418364,4,0,0,70.0,70,0,0,70.0
2016-11-09,-0.5329298736526343,0.6269896796092261,0.5728145222638515,6,2,1,136.0,139,1,1,134.0
2016-11-10,-0.9886945591916642,0.2417922296541913,0.16169387179118913,4,3,0,123.0,126,3,0,120.0
2016-11-11,,,,0,0,0,0.0,0,0,0,0.0
2016-11-12,,,,0,0,0,0.0,0,0,0,0.0
2016-11-13,,,,0,0,0,0.0,0,0,0,0.0
2016-11-14,-0.7821970086196072,-0.4388043056138368,-0.49530985110588455,2,3,1,106.0,110,2,1,103.0
2016-11-15,-0.6367295642984002,-0.35312839544262675,-0.40411754524142424,1,2,1,72.0,75,1,1,70.0
2016-11-16,-0.5852235304866977,-0.20563877284591547,-0.2554388639476376,3,6,1,74.0,81,5,1,68.0
2016-11-17,-0.6540710094807127,0.5589849802438938,0.4921155962942259,2,0,0,56.0,56,0,0,56.0
2016-11-18,-0.6207529689610531,-0.7983082748388836,-0.8372974998009247,2,1,0,54.0,55,1,0,53.0
2016-11-19,,,,0,0,0,0.0,0,0,0,0.0
2016-11-20,,,,0,0,0,0.0,0,0,0,0.0
2016-11-21,-0.6113370279007339,-0.2883382384086978,-0.3658306462582159,3,1,1,45.0,47,0,1,44.0
2016-11-22,-0.36312446489906747,-0.7177845502440425,-0.7434342650621457,3,10,3,103.0,116,7,3,93.0
2016-11-23,-0.3722804658415608,0.05453036585490868,0.02157049987694055,1,1,0,55.0,56,1,0,54.0
2016-11-24,,,,0,0,0,0.0,0,0,0,0.0
2016-11-25,-0.26681376417956815,-1.4658013555084468,-1.4791396671387245,0,0,0,11.0,11,0,0,11.0
2016-11-26,,,,0,0,0,0.0,0,0,0,0.0
2016-11-27,,,,0,0,0,0.0,0,0,0,0.0
2016-11-28,-0.27462985099559334,-1.0611043542575134,-1.0779223453306264,1,0,0,63.0,63,0,0,63.0
2016-11-29,-0.28644601975527095,-0.25443189331646715,-0.26011073800936707,0,1,1,45.0,47,0,1,44.0
2016-11-30,-0.18944901424407568,-0.3025043879003737,-0.31652099395220124,3,1,0,81.0,82,1,0,80.0
2016-12-01,-0.18449967655928606,-0.36605773367756905,-0.3802756302696091,2,3,0,90.0,93,3,0,87.0
2016-12-02,-0.22058713983454553,-0.6710899930753327,-0.6849023388651649,1,0,0,51.0,51,0,0,51.0
2016-12-03,,,,0,0,0,0.0,0,0,0,0.0
2016-12-04,,,,0,0,0,0.0,0,0,0,0.0
2016-12-05,-0.19768534136368057,-0.613361856773532,-0.6206575982585661,0,2,0,63.0,65,2,0,61.0
2016-12-06,-0.764720053030315,1.8246012194681558,1.6278996026872141,8,3,1,84.0,88,2,1,81.0
2016-12-07,0.0709639974853266,-0.008383965603610346,0.012491474535103795,5,5,0,98.0,103,5,0,93.0
2016-12-08,-0.029692630984282042,0.21798515828828807,0.2447350816753988,5,1,1,71.0,73,0,1,70.0
2016-12-09,0.16128346119290166,0.00623577101510553,0.028054504711834242,1,3,0,71.0,74,3,0,68.0
2016-12-10,,,,0,0,0,0.0,0,0,0,0.0
2016-12-11,,,,0,0,0,0.0,0,0,0,0.0
2016-12-12,0.1487846202946104,1.3615637145255692,1.3877842108995284,6,3,1,58.0,62,2,1,55.0
2016-12-13,0.20323373064601247,-0.9084995854937188,-0.8943928897347945,1,4,0,66.0,70,4,0,62.0
2016-12-14,0.10016940898578261,-0.3982657799465723,-0.39420117407786204,2,2,1,86.0,89,1,1,84.0
2016-12-15,-0.06871038659432985,-0.4916216854100675,-0.48508411112459243,1,1,0,70.0,71,1,0,69.0
2016-12-16,-0.02999543452227826,-0.5848199544459972,-0.5723300475064329,0,0,0,45.0,45,0,0,45.0
2016-12-17,,,,0,0,0,0.0,0,0,0,0.0
2016-12-18,,,,0,0,0,0.0,0,0,0,0.0
2016-12-19,0.05779165832616845,-1.1431109615975839,-1.132797701097062,0,0,0,31.0,31,0,0,31.0
2016-12-20,0.08832141251309107,-0.7171909713155973,-0.7031647124870711,1,1,0,41.0,42,1,0,40.0
2016-12-21,0.06586575021314742,0.19171615737006184,0.19660637964414202,2,1,0,37.0,38,1,0,36.0
2016-12-22,0.11352501428098068,-0.5509613792742487,-0.5619554401671073,1,1,0,28.0,29,1,0,27.0
2016-12-23,0.21337933711472393,-1.6822261780758287,-1.6723019668359553,0,0,0,9.0,9,0,0,9.0
2016-12-24,,,,0,0,0,0.0,0,0,0,0.0
2016-12-25,,,,0,0,0,0.0,0,0,0,0.0
2016-12-26,,,,0,0,0,0.0,0,0,0,0.0
2016-12-27,0.2181533124977091,-1.608321644291542,-1.5973206100333222,0,0,0,14.0,14,0,0,14.0
2016-12-28,0.1409027934567766,-1.7533981222091726,-1.7468976353525352,0,0,0,19.0,19,0,0,19.0
2016-12-29,0.08477019310235057,-0.47895213259482217,-0.4522523785680355,0,2,2,16.0,20,0,2,14.0
2016-12-30,0.20134861150860633,1.2482069690195348,1.3275475525038234,4,3,3,14.0,20,0,3,11.0
2016-12-31,,,,0,0,0,0.0,0,0,0,0.0
2017-01-01,,,,0,0,0,0.0,0,0,0,0.0
2017-01-02,,,,0,0,0,0.0,0,0,0,0.0
2017-01-03,0.2844048006705818,-0.5770997211113229,-0.5516360133836775,0,1,0,59.0,60,1,0,58.0
2017-01-04,0.21357278794539017,0.8570717978373854,0.8890948392678761,1,7,3,56.0,66,4,3,49.0
2017-01-05,0.24770637886504462,1.1886182676948358,1.2322059555306701,5,2,2,76.0,80,0,2,74.0
2017-01-06,0.2675092326981901,0.14513778188765653,0.1806197184918369,2,4,2,62.0,68,2,2,58.0
2017-01-07,,,,0,0,0,0.0,0,0,0,0.0
2017-01-08,,,,0,0,0,0.0,0,0,0,0.0
2017-01-09,0.2140864905609995,-0.7942362665879379,-0.7687003327863046,1,1,0,41.0,42,1,0,40.0
2017-01-10,0.2313783167970802,0.30323071159104,0.3381524737133086,2,0,0,68.0,68,0,0,68.0
2017-01-11,0.2394238421874777,-0.5146531409058194,-0.491586986954687,1,2,1,76.0,79,1,1,74.0
2017-01-12,0.12001437688865003,-0.7283216919738108,-0.7112897898932365,1,2,1,46.0,49,1,1,44.0
2017-01-13,0.02020592439556394,-0.5199415983550176,-0.5291299253310453,1,2,0,41.0,43,2,0,39.0
2017-01-14,,,,0,0,0,0.0,0,0,0,0.0
2017-01-15,,,,0,0,0,0.0,0,0,0,0.0
2017-01-16,,,,0,0,0,0.0,0,0,0,0.0
2017-01-17,-0.9036589007297057,-0.1338304038725996,-0.1600943306030597,4,7,3,57.0,67,4,3,50.0
2017-01-18,0.24273777673648925,0.6383987318076109,0.6763836723579735,4,0,0,54.0,54,0,0,54.0
2017-01-19,0.20274491982149778,-0.7930102343926013,-0.7716758394432836,0,3,2,78.0,83,1,2,75.0
2017-01-20,0.055517562337722946,-1.6138010651030086,-1.6022894538265975,0,0,0,30.0,30,0,0,30.0
2017-01-21,,,,0,0,0,0.0,0,0,0,0.0
2017-01-22,,,,0,0,0,0.0,0,0,0,0.0
2017-01-23,0.2001884626676674,-1.368304279686703,-1.3563408777182253,0,0,0,39.0,39,0,0,39.0
2017-01-24,0.17029046515151255,-1.3388272547079738,-1.324727869198388,0,0,0,51.0,51,0,0,51.0
2017-01-25,0.2049188884313752,-0.9459058210128578,-0.9220976456112525,0,4,0,58.0,62,4,0,54.0
2017-01-26,-0.13994117438812248,-1.2589240085974085,-1.2373483351528696,0,5,0,58.0,63,5,0,53.0
2017-01-27,0.3335524093483672,-0.49222788980778925,-0.4619264561582993,0,0,0,18.0,18,0,0,18.0
2017-01-28,,,,0,0,0,0.0,0,0,0,0.0
2017-01-29,,,,0,0,0,0.0,0,0,0,0.0
2017-01-30,0.25979478539981055,-0.9028582946670989,-0.8827921516923263,2,1,0,62.0,63,1,0,61.0
2017-01-31,-0.26995554381917997,-0.34065305252458744,-0.3740917638817398,1,5,2,66.0,73,3,2,61.0
2017-02-01,0.24174572985961132,-1.2722868489216685,-1.2568082078298832,0,1,0,66.0,67,1,0,65.0
2017-02-02,0.17996090942477658,-0.42787851885831274,-0.41092379118628736,2,1,1,52.0,54,0,1,51.0
2017-02-03,0.4070107813204617,-1.2301670583573356,-1.2144226922318064,0,2,0,47.0,49,2,0,45.0
2017-02-04,,,,0,0,0,0.0,0,0,0,0.0
2017-02-05,,,,0,0,0,0.0,0,0,0,0.0
2017-02-06,0.5292097251916381,-0.0015712539206126518,0.05495306291596483,4,0,0,39.0,39,0,0,39.0
2017-02-07,0.5349446233623317,-0.5476572733897616,-0.5022857716851701,0,0,0,43.0,43,0,0,43.0
2017-02-08,0.47690894676566187,0.1777528399884777,0.23328821398930907,2,2,0,57.0,59,2,0,55.0
2017-02-09,0.5471786581030338,-1.5614323353762143,-1.533782842009406,0,0,0,62.0,62,0,0,62.0
2017-02-10,0.5129872780762086,-0.027703225798659498,0.011032805618514859,1,0,0,36.0,36,0,0,36.0
2017-02-11,,,,0,0,0,0.0,0,0,0,0.0
2017-02-12,,,,0,0,0,0.0,0,0,0,0.0
2017-02-13,0.42342661317778524,1.9050493003657134,1.991539859395397,5,5,0,42.0,47,5,0,37.0
2017-02-14,0.5596830004239619,-0.7051201281415612,-0.6624243582334625,0,0,0,59.0,59,0,0,59.0
2017-02-15,0.597831665443753,-0.5390191960538553,-0.48737164092294255,2,1,0,83.0,84,1,0,82.0
2017-02-16,0.5616591887216543,0.2653992801850747,0.32206083746779135,2,1,0,47.0,48,1,0,46.0
2017-02-17,0.4982880908483384,-0.5765907481182955,-0.5456563096692585,1,1,0,46.0,47,1,0,45.0
2017-02-18,,,,0,0,0,0.0,0,0,0,0.0
2017-02-19,,,,0,0,0,0.0,0,0,0,0.0
2017-02-20,,,,0,0,0,0.0,0,0,0,0.0
2017-02-21,0.6273523997035456,-0.4105862108961998,-0.3533342983111451,0,4,2,42.0,48,2,2,38.0
2017-02-22,0.5734418527619921,0.10146059039756194,0.1492022171071669,1,0,0,33.0,33,0,0,33.0
2017-02-23,0.6455051040787271,1.5336793924341356,1.6284261637046606,8,1,0,61.0,62,1,0,60.0
2017-02-24,0.5977847837787836,-1.1235636703340188,-1.084325492221963,1,3,1,37.0,41,2,1,34.0
2017-02-25,,,,0,0,0,0.0,0,0,0,0.0
2017-02-26,,,,0,0,0,0.0,0,0,0,0.0
2017-02-27,0.5154967536703563,-1.371710291069122,-1.3661844202345699,0,0,0,33.0,33,0,0,33.0
2017-02-28,0.5409084575396672,-0.9628725087741696,-0.9280688520187582,0,1,0,31.0,32,1,0,30.0
2017-03-01,0.6758873245421452,-0.33503000490566365,-0.27289807598792326,1,2,1,58.0,61,1,1,56.0
2017-03-02,0.7484634307377163,-0.5009342107433872,-0.43538565822702235,2,2,2,48.0,52,0,2,46.0
2017-03-03,0.6550675229289767,-0.8701218960800742,-0.8281871657920127,0,9,1,52.0,62,8,1,43.0
2017-03-04,,,,0,0,0,0.0,0,0,0,0.0
2017-03-05,,,,0,0,0,0.0,0,0,0,0.0
2017-03-06,0.6597913136504884,0.21737803003750117,0.28538611542391906,4,4,1,54.0,59,3,1,50.0
2017-03-07,0.5755598150555135,-0.5245688745767024,-0.4735756646600207,0,16,6,113.0,135,10,6,97.0
2017-03-08,0.4452716430408205,0.29562317137816063,0.3530767125025309,4,1,0,88.0,89,1,0,87.0
2017-03-09,0.3902349434437426,-0.03235884717307466,0.0093013396248082,4,4,1,99.0,104,3,1,95.0
2017-03-10,0.44426244852725755,0.18303317844902467,0.2285842970437361,2,2,0,80.0,82,2,0,78.0
2017-03-11,,,,0,0,0,0.0,0,0,0,0.0
2017-03-12,,,,0,0,0,0.0,0,0,0,0.0
2017-03-13,0.3034795226646226,-0.23119437059486816,-0.19356450070218495,1,1,0,44.0,45,1,0,43.0
2017-03-14,0.28278703581043163,-0.1214877755736785,-0.09209108789331773,3,3,1,79.0,83,2,1,76.0
2017-03-15,0.33902985864200635,-0.555651340110883,-0.5295646625412787,4,3,1,116.0,120,2,1,113.0
2017-03-16,0.4681462788292186,-0.38459504847248216,-0.3425961139350719,0,2,1,68.0,71,1,1,66.0
2017-03-17,0.42034168549569606,-0.654332877563985,-0.6241758826425027,1,0,0,31.0,31,0,0,31.0
2017-03-18,-5.121206726339324,4.525585541877974,3.2817373573969952,0,0,0,3.0,3,0,0,3.0
2017-03-19,,,,0,0,0,0.0,0,0,0,0.0
2017-03-20,0.523940675861772,-0.46212791889294835,-0.4160998896634847,2,7,4,45.0,56,3,4,38.0
2017-03-21,0.2832162573928168,0.7654937911361408,0.7803122601680942,1,1,0,70.0,71,1,0,69.0
2017-03-22,2.205387488099295,-0.12114691999420586,0.369441101153805,3,0,0,63.0,63,0,0,63.0
2017-03-23,0.0975554204035149,-0.4966380565754948,-0.4733083421696934,1,5,3,63.0,71,2,3,58.0
2017-03-24,0.3927374071719086,-0.2671780530001358,-0.22087027832072864,3,1,0,43.0,44,1,0,42.0
2017-03-25,,,,0,0,0,0.0,0,0,0,0.0
2017-03-26,,,,0,0,0,0.0,0,0,0,0.0
2017-03-27,0.3109318513754484,2.830996696692751,2.901345114757137,43,24,4,177.0,205,20,4,153.0
2017-03-28,0.3330043765177414,3.1504330861708505,3.067384987605101,24,12,4,111.0,127,8,4,99.0
2017-03-29,0.44438031006575507,1.2955611009958237,1.37046510082067,22,5,3,144.0,152,2,3,139.0
2017-03-30,0.3826602703420752,-0.08268602890414889,-0.04468338644533201,6,5,2,82.0,89,3,2,77.0
2017-03-31,0.4041698352152127,0.410852935583027,0.4736000848195934,7,8,5,63.0,76,3,5,55.0
2017-04-01,,,,0,0,0,0.0,0,0,0,0.0
2017-04-02,,,,0,0,0,0.0,0,0,0,0.0
2017-04-03,0.4956215998556958,0.6104632690182873,0.6831443651638051,6,1,1,50.0,52,0,1,49.0
2017-04-04,0.578918174435461,0.0771639816553598,0.1439308226303422,2,24,11,73.0,108,13,11,49.0
2017-04-05,0.5659626849816275,0.8319231934817276,0.9199378141432563,4,1,0,79.0,80,1,0,78.0
2017-04-06,0.5718966620205513,-0.6860793128060468,-0.6389919745487308,0,2,1,57.0,60,1,1,55.0
2017-04-07,0.6072180055701074,-0.7048915413714341,-0.6549214010120868,0,10,9,60.0,79,1,9,50.0
2017-04-08,,,,0,0,0,0.0,0,0,0,0.0
2017-04-09,,,,0,0,0,0.0,0,0,0,0.0
2017-04-10,-2.4649962284300724,1.1154602125711983,0.4332345528301613,4,6,2,35.0,43,4,2,29.0
2017-04-11,0.484841663888352,-0.3133518591816104,-0.264323978475268,1,2,2,46.0,50,0,2,44.0
2017-04-12,0.38534452086682686,-0.9425411332944249,-0.9121433139930752,0,6,4,59.0,69,2,4,53.0
2017-04-13,0.3417787339303352,-0.5362440823899284,-0.5084805020187535,1,2,1,36.0,39,1,1,34.0
2017-04-14,,,,0,0,0,0.0,0,0,0,0.0
2017-04-15,,,,0,0,0,0.0,0,0,0,0.0
2017-04-16,,,,0,0,0,0.0,0,0,0,0.0
2017-04-17,0.3605550794284267,-0.5986876244009433,-0.5616358458518985,3,1,1,37.0,39,0,1,36.0
2017-04-18,0.30220081809669525,-0.7416082266287488,-0.7133676024656675,0,2,1,50.0,53,1,1,48.0
2017-04-19,1.5583266517790446,0.41488406660900634,0.5175177625903087,2,7,6,54.0,67,1,6,47.0
2017-04-20,0.30653935844278685,0.5826061389599917,0.6287769315688457,4,1,0,66.0,67,1,0,65.0
2017-04-21,0.3040084803180038,-0.20438420522285927,-0.1647416778998681,0,5,5,41.0,51,0,5,36.0
2017-04-22,,,,0,0,0,0.0,0,0,0,0.0
2017-04-23,,,,0,0,0,0.0,0,0,0,0.0
2017-04-24,0.5086971851269676,-0.24807946039238576,-0.1933101498612668,1,3,3,51.0,57,0,3,48.0
2017-04-25,-1.4556045163926679,-0.4540256208518384,-0.506774156276519,4,4,2,63.0,69,2,2,59.0
2017-04-26,0.6352284527067696,-0.11857693150734612,-0.05565761680662607,2,2,0,54.0,56,2,0,52.0
2017-04-27,0.45404670109222284,0.021190745728402433,0.0765891739457599,0,6,3,38.0,47,3,3,32.0
2017-04-28,0.3880508845152231,-0.3259849682747139,-0.29862956313846395,2,2,0,46.0,48,2,0,44.0
2017-04-29,,,,0,0,0,0.0,0,0,0,0.0
2017-04-30,,,,0,0,0,0.0,0,0,0,0.0
2017-05-01,0.6783328449176753,-0.25622382368428326,-0.189114101035209,0,0,0,18.0,18,0,0,18.0
2017-05-02,0.6790731469122646,0.43546597065207715,0.5184535242921664,2,4,4,59.0,67,0,4,55.0
2017-05-03,0.6658506807334164,-1.3759113341014826,-1.3380836110805898,0,10,6,56.0,72,4,6,46.0
2017-05-04,0.6141366836257793,-0.7657896649995202,-0.7179070725606786,1,7,7,61.0,75,0,7,54.0
2017-05-05,-6.440304810714057,-1.8774728239658947,-1.9345826211868957,0,14,5,53.0,72,9,5,39.0
2017-05-06,,,,0,0,0,0.0,0,0,0,0.0
2017-05-07,,,,0,0,0,0.0,0,0,0,0.0
2017-05-08,3.2976947436880644,-0.7738426673514628,0.5915735182311882,1,4,2,37.0,43,2,2,33.0
2017-05-09,0.6606423008535134,-0.836940958943971,-0.7875239694201195,0,11,9,45.0,65,2,9,34.0
2017-05-10,0.4544866538191899,-0.08848485895719399,-0.03994945592265002,2,3,0,36.0,39,3,0,33.0
2017-05-11,0.6381556446230261,-0.8396806693497043,-0.7914810973919052,0,7,5,29.0,41,2,5,22.0
2017-05-12,0.4441511880161351,-0.5931729094135575,-0.559226158830345,0,0,0,46.0,46,0,0,46.0
2017-05-13,,,,0,0,0,0.0,0,0,0,0.0
2017-05-14,,,,0,0,0,0.0,0,0,0,0.0
2017-05-15,0.6443280930977069,-0.2611226986963563,-0.2022305102843814,0,7,4,50.0,61,3,4,43.0
2017-05-16,0.5870658678699374,0.2507675595988995,0.27853149726873583,1,3,3,29.0,35,0,3,26.0
2017-05-17,0.4769052372385232,0.0825840453907399,0.13464492271462725,3,3,2,97.0,102,1,2,94.0
2017-05-18,0.30501121350859683,-0.18238856712281,-0.14457907987975757,1,3,1,79.0,83,2,1,76.0
2017-05-19,0.6969597488423339,-0.3545236183344356,-0.2658166757544176,0,3,1,44.0,48,2,1,41.0
2017-05-20,,,,0,0,0,0.0,0,0,0,0.0
2017-05-21,,,,0,0,0,0.0,0,0,0,0.0
2017-05-22,0.5867579166234095,-0.6044991313221957,-0.554997520714123,0,1,1,31.0,33,0,1,30.0
2017-05-23,0.6047499317021976,-1.0711291213340473,-1.0314366795121264,0,5,1,42.0,48,4,1,37.0
2017-05-24,0.47344308593003365,0.6020496521858658,0.6752638989704393,0,0,0,27.0,27,0,0,27.0
2017-05-25,0.5274950248648643,-0.2727603859133329,-0.22101831708663772,1,1,0,31.0,32,1,0,30.0
2017-05-26,0.5910969931682394,1.51528645409696,1.610420912468018,1,0,0,9.0,9,0,0,9.0
2017-05-27,,,,0,0,0,0.0,0,0,0,0.0
2017-05-28,,,,0,0,0,0.0,0,0,0,0.0
2017-05-29,,,,0,0,0,0.0,0,0,0,0.0
2017-05-30,0.5837636415770061,-0.499159925658387,-0.4458353462164417,1,4,4,39.0,47,0,4,35.0
2017-05-31,0.4794525069255488,0.05114221561950768,0.09290366732726141,1,4,4,65.0,73,0,4,61.0
2017-06-01,0.5573497724556596,-1.2748518423815816,-1.2529797989320357,0,7,7,41.0,55,0,7,34.0
2017-06-02,0.6647625549989338,-1.1294577314945708,-1.0859911324455975,0,0,0,26.0,26,0,0,26.0
2017-06-03,,,,0,0,0,0.0,0,0,0,0.0
2017-06-04,,,,0,0,0,0.0,0,0,0,0.0
2017-06-05,0.49669242250207596,0.616655291273669,0.6214784805346204,1,1,1,20.0,22,0,1,19.0
2017-06-06,0.4979571794574456,-0.615868468275281,-0.5870750359629663,1,3,3,38.0,44,0,3,35.0
2017-06-07,0.3865213116109247,-0.6879537031556481,-0.6564551113081936,2,8,7,39.0,54,1,7,31.0
2017-06-08,0.6010479435488643,-0.3432876466757024,-0.286294119582338,2,3,3,47.0,53,0,3,44.0
2017-06-09,0.6172838714225419,0.3759656875801952,0.4504974208523719,0,0,0,38.0,38,0,0,38.0
2017-06-10,,,,0,0,0,0.0,0,0,0,0.0
2017-06-11,,,,0,0,0,0.0,0,0,0,0.0
2017-06-12,0.6363455470968215,-1.2531739991038942,-1.214379532190552,0,3,3,24.0,30,0,3,21.0
2017-06-13,0.6640350876371094,-0.796555598148347,-0.7455213462721851,0,5,3,40.0,48,2,3,35.0
2017-06-14,0.6647499233412613,-1.23218223650441,-1.1917142156426446,0,11,10,59.0,80,1,10,48.0
2017-06-15,0.5889565436819076,-1.069282579455754,-1.0294008172135005,0,6,6,61.0,73,0,6,55.0
2017-06-16,0.5385517071663662,-0.9102489676791979,-0.8703495141781084,0,3,3,38.0,44,0,3,35.0
2017-06-17,,,,0,0,0,0.0,0,0,0,0.0
2017-06-18,,,,0,0,0,0.0,0,0,0,0.0
2017-06-19,0.3635917266982655,-0.7016079623940985,-0.6658057982905048,0,1,0,34.0,35,1,0,33.0
2017-06-20,0.4311190033531457,-0.020331019354382446,0.023876621367931193,0,3,1,53.0,57,2,1,50.0
2017-06-21,0.3739676577198327,-0.3386688127457011,-0.3024569166662179,2,3,3,90.0,96,0,3,87.0
2017-06-22,0.3574325487546696,-0.35854016908358144,-0.3248234566416861,1,6,3,54.0,63,3,3,48.0
2017-06-23,0.43744836966200495,-0.23973482587199924,-0.196321755118635,1,3,3,42.0,48,0,3,39.0
2017-06-24,,,,0,0,0,0.0,0,0,0,0.0
2017-06-25,,,,0,0,0,0.0,0,0,0,0.0
2017-06-26,0.49501897980356724,-0.9842764963189609,-0.9481690860719026,0,4,3,54.0,61,1,3,50.0
2017-06-27,0.43706613861369,-0.5990590798461652,-0.5611009305002297,0,0,0,56.0,56,0,0,56.0
2017-06-28,0.37753701204249046,-1.0610820529925094,-1.033098074491277,0,7,5,53.0,65,2,5,46.0
2017-06-29,0.296227414382934,-0.5910335803236235,-0.564052290052052,1,3,2,111.0,116,1,2,108.0
2017-06-30,-1.2123858817972752,-0.09617061825304996,-0.07435135957420946,2,2,0,43.0,45,2,0,41.0
2017-07-01,,,,0,0,0,0.0,0,0,0,0.0
2017-07-02,,,,0,0,0,0.0,0,0,0,0.0
2017-07-03,0.4586443252381982,-1.9880759477529053,-1.9720061272700915,0,6,6,28.0,40,0,6,22.0
2017-07-04,,,,0,0,0,0.0,0,0,0,0.0
2017-07-05,0.3795781330963217,-1.3998499765663928,-1.378024467342603,0,4,3,53.0,60,1,3,49.0
2017-07-06,0.27792494100190274,-0.622444046946384,-0.5992932091754382,1,6,3,82.0,91,3,3,76.0
2017-07-07,0.26457910239622795,-1.3769292939269746,-1.3617328453061415,0,7,2,69.0,78,5,2,62.0
2017-07-08,,,,0,0,0,0.0,0,0,0,0.0
2017-07-09,,,,0,0,0,0.0,0,0,0,0.0
2017-07-10,0.28819392478968037,-0.8490517920882691,-0.8297728956645911,0,0,0,51.0,51,0,0,51.0
2017-07-11,0.34592536215700437,-1.2729789162564502,-1.2515009998756677,0,1,0,55.0,56,1,0,54.0
2017-07-12,0.2968111708627266,-0.8774060467619842,-0.8601107404022886,1,1,0,55.0,56,1,0,54.0
2017-07-13,0.46816445039270044,-0.7120449544159394,-0.670584079118552,1,2,0,54.0,56,2,0,52.0
2017-07-14,0.5582456301194191,-0.5203835375050533,-0.4707468638655805,1,2,2,64.0,68,0,2,62.0
2017-07-15,,,,0,0,0,0.0,0,0,0,0.0
2017-07-16,,,,0,0,0,0.0,0,0,0,0.0
2017-07-17,0.6008465937070233,-0.7236234924401694,-0.6755444402245364,0,4,1,39.0,44,3,1,35.0
2017-07-18,0.5986784801221936,-0.45457573488227193,-0.40015578835857835,1,4,4,57.0,65,0,4,53.0
2017-07-19,0.32617599390643487,-1.0418938827191044,-1.0058089190640218,1,11,7,44.0,62,4,7,33.0
2017-07-20,0.6227512702454641,-0.5178934864814411,-0.4635241261181212,1,6,4,55.0,65,2,4,49.0
2017-07-21,0.48539041028726604,0.6831416978370451,0.7382053461787363,2,1,0,19.0,20,1,0,18.0
2017-07-22,,,,0,0,0,0.0,0,0,0,0.0
2017-07-23,,,,0,0,0,0.0,0,0,0,0.0
2017-07-24,0.5960292306613507,-1.5112141310216622,-1.480587181343061,0,2,2,26.0,30,0,2,24.0
2017-07-25,0.6457718440930719,-1.3408302362651068,-1.3034157831988027,0,2,2,31.0,35,0,2,29.0
2017-07-26,0.5099675283121613,-1.048884829093053,-1.0084698244414494,0,6,1,41.0,48,5,1,35.0
2017-07-27,0.4633560764639674,-1.1826934102205189,-1.1527643814948827,1,0,0,61.0,61,0,0,61.0
2017-07-28,0.43579025217551615,-0.8970506735723243,-0.8606943648229133,0,1,0,25.0,26,1,0,24.0
2017-07-29,,,,0,0,0,0.0,0,0,0,0.0
2017-07-30,,,,0,0,0,0.0,0,0,0,0.0
2017-07-31,0.38802301359045743,0.24183240218485244,0.3103613502005987,2,4,1,38.0,43,3,1,34.0
